order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
1627,Electronics,32595,42.6,Wallet,1612,41,10,367.9,2,1,3,1
1628,Apparel,951,22.9,Wallet,903,19,2,285.3,5,0,4,0
1629,Apparel,2007,8.9,COD,316,9,1,540.9,3,1,1,1
1630,Electronics,21216,5.1,Prepaid_UPI,296,10,3,515,3,1,,0
1631,Electronics,8404,18.8,Prepaid_Card,20,0,0,212.3,5,0,2,0
1632,Footwear,3918,38.7,Prepaid_UPI,840,19,2,245.7,2,1,3,0
1633,Home,7561,9.6,Prepaid_UPI,716,20,5,497.2,4,0,4,0
1634,Home,1066,30.9,Prepaid_Card,147,4,1,421.7,7,1,5,0
1635,Beauty,1916,23.4,COD,1005,27,3,335.3,10,0,1,1
1636,Electronics,10618,51.9,COD,94,1,0,466,1,1,4,0
1637,Electronics,1494,27.9,Prepaid_Card,82,5,0,96.1,3,0,,0
1638,Beauty,762,11.5,Wallet,614,14,1,333.1,7,1,3,0
1639,Apparel,1939,33,Prepaid_Card,437,9,3,141.7,2,1,3,0
1640,Footwear,1065,33.6,COD,166,5,0,402.9,4,0,,1
1641,Footwear,1023,16,COD,826,18,1,329.9,8,1,1,0
1642,Apparel,1730,4.5,Wallet,657,14,3,454.4,3,1,3,0
1643,Electronics,18999,30,COD,105,3,0,522.2,4,0,4,1
1644,Apparel,667,23,Prepaid_UPI,680,11,2,110,2,1,2,0
1645,Apparel,814,0,Prepaid_UPI,375,7,1,336,6,0,4,0
1646,Electronics,36004,25.8,COD,220,6,2,178.7,1,1,1,0
1647,Apparel,1522,12.4,COD,617,16,3,380.6,3,1,4,1
1648,Footwear,3544,0,COD,7,1,0,173.9,2,0,5,1
1649,Beauty,380,16.7,COD,79,2,0,182.4,4,1,1,0
1650,Footwear,2332,41.2,Prepaid_UPI,301,7,1,278.1,9,0,1,0
1651,Apparel,1835,40.1,Prepaid_UPI,306,9,1,106.6,5,1,4,1
1652,Apparel,878,36.2,COD,310,4,0,143.1,5,0,5,0
1653,Apparel,705,26,Prepaid_Card,160,3,1,353.4,5,0,4,1
1654,Apparel,1087,30.9,COD,264,6,1,592.5,4,0,1,1
1655,Beauty,933,23.5,COD,853,19,1,68.8,7,0,1,0
1656,Electronics,9324,5.4,Prepaid_UPI,106,0,0,166.8,6,1,1,0
1657,Apparel,2117,8.4,Prepaid_UPI,163,1,0,316.7,2,1,1,0
1658,Footwear,2432,12.9,Prepaid_UPI,187,4,0,81.1,7,1,4,0
1659,Electronics,27834,43,COD,390,11,0,216.8,5,1,,0
1660,Apparel,618,38.2,Prepaid_Card,167,3,0,296.8,6,1,5,0
1661,Apparel,1498,5.8,Prepaid_Card,35,0,0,252.1,1,0,1,0
1662,Home,4576,22.8,Wallet,58,2,0,189.8,5,1,1,0
1663,Footwear,4228,16,Prepaid_Card,142,2,0,96.6,4,0,5,0
1664,Apparel,1142,19.7,Wallet,199,6,1,806.1,3,1,2,0
1665,Beauty,1988,14,COD,1690,37,4,161.9,7,0,4,1
1666,Footwear,1717,43.1,Prepaid_Card,1821,38,2,396.1,1,1,3,0
1667,Footwear,2816,21.7,Prepaid_UPI,998,25,5,358,11,0,4,0
1668,Apparel,2069,25.2,COD,893,22,3,218.2,2,0,5,0
1669,Apparel,1525,25.4,Prepaid_Card,271,4,0,192.2,6,1,1,0
1670,Footwear,3345,6.6,Prepaid_Card,112,3,0,101.9,5,1,3,1
1671,Apparel,1977,23.6,Wallet,580,12,0,431.9,7,1,1,1
1672,Home,7426,37.9,COD,1151,27,9,453.2,8,0,,0
1673,Footwear,1333,44.1,Wallet,348,6,0,224.4,4,1,5,0
1674,Apparel,753,4.8,COD,332,9,4,169.1,5,1,2,1
1675,Footwear,2702,0,Prepaid_Card,144,6,0,133.4,4,1,3,0
1676,Beauty,2489,22.9,Prepaid_Card,209,3,1,235.1,2,0,1,1
1677,Footwear,2461,38.6,COD,415,9,2,148.4,5,1,1,1
1678,Electronics,15694,27.4,Wallet,66,4,1,276.8,4,0,,0
1679,Footwear,2649,32.2,Wallet,926,19,3,301.2,5,1,2,0
1680,Electronics,4021,1.6,Wallet,68,0,0,302.6,4,1,4,1
1681,Footwear,1209,13.4,Wallet,704,17,2,136.4,5,0,1,0
1682,Footwear,1096,0,Prepaid_UPI,56,1,0,145.5,6,1,5,0
1683,Footwear,612,19.9,Prepaid_Card,188,1,0,222.5,2,1,4,0
1684,Apparel,1700,0,Prepaid_UPI,943,20,4,426.1,6,0,1,1
1685,Apparel,986,42,COD,1235,31,6,301.8,8,1,,0
1686,Apparel,703,45.3,Prepaid_UPI,1009,27,5,129.5,2,1,3,0
1687,Electronics,23636,24.1,Prepaid_Card,136,2,0,307,5,1,5,0
1688,Electronics,15367,0,Prepaid_UPI,273,4,0,11.4,5,0,,0
1689,Home,3326,27.6,COD,697,15,0,373.3,6,1,5,0
1690,Electronics,15020,49.9,COD,1631,40,9,464.9,6,0,2,1
1691,Footwear,516,29.1,COD,41,3,0,183.9,7,1,1,1
1692,Beauty,1768,39.8,Prepaid_Card,3,3,0,260.5,5,0,2,0
1693,Apparel,599,14.7,COD,369,10,1,142.4,2,1,5,0
1694,Footwear,1377,8.9,COD,29,0,0,118.2,4,1,5,0
1695,Home,1765,20.9,COD,554,10,2,417.5,8,1,3,0
1696,Electronics,15714,0,Prepaid_Card,742,15,1,146.6,3,1,2,0
1697,Apparel,688,56,COD,272,5,1,255.4,6,0,3,1
1698,Footwear,1888,24.1,Prepaid_UPI,216,3,1,338.8,6,1,2,1
1699,Beauty,722,35,COD,1223,26,2,277.8,6,1,1,0
1700,Footwear,745,15.1,Prepaid_Card,686,17,1,93.6,7,0,1,0
1701,Beauty,2196,0,COD,204,5,1,226.3,4,1,5,1
1702,Beauty,868,43.4,Prepaid_Card,568,15,1,367.5,4,1,,0
1703,Electronics,5373,5.1,Prepaid_Card,814,19,4,227.8,8,0,,0
1704,Home,4316,27.2,Prepaid_Card,244,4,1,234.3,9,1,3,1
1705,Electronics,6599,28.6,Prepaid_Card,402,9,1,399.6,8,0,2,0
1706,Beauty,1967,23.1,Prepaid_Card,798,15,1,349.6,6,0,5,0
1707,Apparel,511,10.2,COD,566,8,1,186.2,3,0,5,0
1708,Electronics,21551,19.8,Prepaid_Card,138,4,1,527.3,5,1,3,0
1709,Footwear,4275,7.7,COD,149,5,0,151,4,0,5,0
1710,Apparel,686,34.1,Prepaid_UPI,543,12,2,180.2,7,0,2,0
1711,Footwear,1305,30.6,Prepaid_Card,301,6,2,253.3,5,0,1,1
1712,Electronics,27500,21.7,Prepaid_UPI,670,12,2,339.3,6,1,1,0
1713,Beauty,2453,13.5,Prepaid_Card,508,14,2,484.2,4,0,2,1
1714,Footwear,2043,53.6,COD,605,14,4,184.2,1,1,5,1
1715,Apparel,1568,2.5,COD,398,9,1,258.5,7,1,,0
1716,Footwear,1109,0,COD,817,18,1,528.2,4,1,4,0
1717,Electronics,29293,20.8,Prepaid_Card,347,7,1,415.4,7,0,1,0
1718,Home,2245,18.1,Prepaid_UPI,23,0,0,310,4,0,,0
1719,Home,5022,38.5,Prepaid_UPI,186,5,2,277.7,8,0,5,1
1720,Footwear,855,31.7,Prepaid_Card,974,21,4,85.9,3,0,3,0
1721,Apparel,1345,22.4,COD,83,1,0,336.3,4,1,3,1
1722,Apparel,827,29.5,Prepaid_UPI,670,18,3,193.3,5,0,1,0
1723,Home,5549,29.2,COD,242,5,1,445.2,1,1,5,0
1724,Home,6057,53.6,COD,99,0,0,270.7,5,0,3,0
1725,Electronics,38349,25.8,Prepaid_UPI,66,0,0,105,6,1,3,0
1726,Apparel,2186,11.8,COD,790,16,2,129.8,5,0,,1
1727,Electronics,21320,25,COD,759,17,2,696.1,10,1,1,1
1728,Footwear,3182,0,COD,319,4,1,348.5,3,1,,0
1729,Apparel,433,21.5,Prepaid_Card,368,9,1,179.8,1,1,5,0
1730,Electronics,40843,38.4,COD,448,9,3,279.1,2,0,5,0
1731,Beauty,1597,31,Prepaid_Card,677,14,1,221.6,5,0,3,0
1732,Apparel,1158,26.5,Prepaid_Card,239,6,0,441.5,7,1,5,1
1733,Footwear,2237,31.7,COD,474,10,1,369.7,5,1,4,0
1734,Apparel,1764,38.5,COD,57,1,0,882.3,3,1,1,0
1735,Footwear,3834,43.4,Prepaid_UPI,308,6,0,301.4,8,0,3,0
1736,Footwear,3732,28.7,COD,147,3,0,117.8,4,0,3,0
1737,Footwear,2542,17.3,Prepaid_UPI,111,3,0,66.3,1,0,4,1
1738,Apparel,1068,0,Prepaid_Card,562,13,1,46.7,7,1,4,0
1739,Electronics,42615,36.7,COD,124,5,0,419,6,0,,1
1740,Footwear,3037,29.7,Prepaid_Card,278,5,0,267.9,5,0,3,0
1741,Apparel,1379,24.3,Prepaid_Card,594,14,1,221.7,8,0,,0
1742,Apparel,1477,11.7,Prepaid_Card,193,9,0,137.3,4,1,4,0
1743,Apparel,1534,36.5,Prepaid_UPI,95,2,0,240.8,5,0,3,0
1744,Beauty,1826,18.1,Wallet,44,1,0,368.1,2,1,3,0
1745,Home,4560,21.5,Prepaid_UPI,770,15,2,224.9,3,0,5,0
1746,Home,7040,21.2,Prepaid_Card,569,11,3,459,3,1,,0
1747,Footwear,3939,28.7,Prepaid_Card,346,7,1,607.1,6,0,2,0
1748,Electronics,20571,4.8,Prepaid_Card,41,2,0,279.3,3,0,1,0
1749,Electronics,8582,30.4,COD,80,3,0,212.2,4,1,,0
1750,Electronics,26458,11.2,Prepaid_UPI,41,2,0,200.8,4,1,4,0
1751,Home,5080,11.7,Prepaid_UPI,20,2,0,271,4,1,3,0
1752,Apparel,1342,35.3,COD,686,13,2,277.7,3,1,5,0
1753,Footwear,4062,7.1,Wallet,94,3,1,302.1,4,1,,1
1754,Footwear,872,35.3,Prepaid_UPI,46,1,0,84.9,2,1,1,0
1755,Electronics,13789,23.5,Prepaid_Card,745,17,5,295.2,4,0,5,0
1756,Home,6967,0,Wallet,133,2,1,291.3,4,1,2,0
1757,Apparel,2091,42.5,COD,986,20,0,361.2,5,1,5,1
1758,Beauty,1151,26.7,COD,505,9,0,392.8,6,0,2,1
1759,Beauty,603,27.9,COD,142,4,1,477.1,8,1,,1
1760,Beauty,1138,37.1,Prepaid_Card,19,1,0,309.1,1,1,5,0
1761,Electronics,21180,44.5,COD,93,2,0,395,4,0,1,0
1762,Apparel,1335,25,Wallet,165,4,0,311.2,2,1,2,0
1763,Apparel,894,31.3,COD,112,1,0,472,5,0,4,1
1764,Apparel,963,27.6,COD,42,2,0,246,6,1,3,1
1765,Apparel,1580,16.9,Prepaid_Card,135,3,0,182.3,2,1,2,1
1766,Apparel,1519,0,COD,120,2,0,264,5,0,4,1
1767,Beauty,1706,25.2,Prepaid_UPI,133,5,1,531.7,6,1,2,0
1768,Apparel,1079,42.7,COD,374,10,0,189.9,5,0,1,0
1769,Apparel,1006,30.7,Wallet,1059,20,2,526,4,0,3,0
1770,Footwear,1906,6,Prepaid_UPI,214,5,0,317.8,6,1,2,0
1771,Home,7624,38.5,COD,32,0,0,417,4,0,1,1
1772,Footwear,2081,17.4,COD,616,14,4,334.7,6,1,5,0
1773,Home,4967,0,COD,366,2,0,275.8,5,0,1,0
1774,Footwear,2591,37.3,Wallet,73,2,0,82.5,4,0,4,0
1775,Home,7047,7.8,Prepaid_UPI,404,10,2,181.1,2,1,3,0
1776,Electronics,17367,48.7,Prepaid_Card,462,10,3,836.4,5,1,3,0
1777,Home,3643,39.2,COD,57,0,0,98,2,1,,0
1778,Electronics,38114,18.6,Prepaid_UPI,154,7,0,450.8,2,0,4,0
1779,Electronics,8250,28.9,COD,263,8,0,76,4,1,2,0
1780,Electronics,27230,58.4,Prepaid_UPI,177,3,0,578.8,4,0,4,0
1781,Apparel,1120,37,Prepaid_UPI,47,1,0,368.4,2,1,2,0
1782,Footwear,4443,25.6,COD,812,14,0,150.3,4,0,2,0
1783,Apparel,1698,65.3,Prepaid_Card,67,2,0,158.2,4,0,5,0
1784,Apparel,419,23.8,COD,33,0,0,264.6,3,0,5,0
1785,Apparel,1911,30.7,COD,314,8,3,71.5,4,1,2,1
1786,Footwear,3313,8,Wallet,1327,32,9,467.7,6,1,2,0
1787,Electronics,25770,0,Prepaid_UPI,520,11,3,171.1,4,0,3,0
1788,Home,2118,17.7,Prepaid_UPI,222,3,0,107.2,6,1,3,0
1789,Footwear,1097,22.6,Prepaid_Card,221,7,1,425.3,4,1,2,0
1790,Apparel,1531,26.9,COD,372,8,3,61.7,7,1,1,0
1791,Footwear,2260,0.7,Prepaid_UPI,757,17,3,247.5,6,1,5,1
1792,Apparel,1951,31.9,Prepaid_Card,1234,26,2,131.8,4,0,3,0
1793,Apparel,872,9.5,COD,49,1,0,328.6,3,1,2,0
1794,Home,5209,31.1,COD,67,1,0,473.1,6,1,4,1
1795,Beauty,735,36,Prepaid_Card,228,2,1,69.5,3,1,1,0
1796,Apparel,1545,16.1,Prepaid_UPI,321,10,2,475.5,1,1,3,0
1797,Home,672,7.5,COD,557,16,4,227.3,6,1,4,0
1798,Apparel,1105,45.2,Prepaid_UPI,262,8,1,120.9,3,1,4,0
1799,Home,1630,35.1,COD,407,11,1,115.6,1,1,4,0
1800,Home,4966,24.3,COD,772,21,1,228.2,4,0,,0
1801,Home,2739,44,COD,690,13,2,61.7,7,0,5,1
1802,Home,6241,23.2,Prepaid_UPI,579,11,1,221.9,3,1,3,0
1803,Apparel,606,12.7,COD,34,0,0,240.7,4,1,4,1
1804,Home,4583,7,Prepaid_Card,756,17,1,342.9,6,0,2,0
1805,Home,4871,20.4,COD,227,4,0,449.9,3,1,1,0
1806,Home,470,33.6,Prepaid_UPI,34,0,0,360.9,4,1,5,0
1807,Apparel,465,42.8,Prepaid_UPI,61,1,0,534.8,6,0,,0
1808,Electronics,14701,22.4,COD,148,3,1,133.9,6,0,4,0
1809,Electronics,27878,40.2,Wallet,174,6,1,317.4,5,1,2,0
1810,Apparel,2133,18.8,COD,357,8,1,333.5,1,1,,0
1811,Apparel,563,10.3,COD,1966,40,7,527.9,6,1,3,1
1812,Electronics,31999,2.4,Prepaid_Card,98,3,1,330.7,4,1,1,0
1813,Footwear,3271,14.4,Prepaid_UPI,500,14,2,159,6,1,3,0
1814,Apparel,1605,3,COD,541,12,1,251.4,1,0,,0
1815,Footwear,2565,52.1,Prepaid_Card,879,22,2,320,7,0,4,0
1816,Home,7745,28.6,COD,190,3,1,90.4,3,1,1,0
1817,Footwear,2507,20.6,Prepaid_Card,390,10,1,566.8,5,0,1,0
1818,Electronics,37917,47.8,Prepaid_Card,99,1,0,254.1,7,0,4,0
1819,Electronics,12698,2.5,Wallet,145,3,1,705.6,5,0,,0
1820,Home,6509,19.9,Prepaid_Card,108,2,0,101,5,1,1,0
1821,Beauty,2492,52,Prepaid_Card,509,12,2,139.3,5,0,4,0
1822,Electronics,41062,19.8,Prepaid_Card,892,18,4,340.5,2,1,2,0
1823,Electronics,14518,58.7,COD,318,4,0,202.2,7,1,5,0
1824,Home,6815,33.8,COD,70,2,0,439.1,7,0,3,0
1825,Footwear,881,41.6,Wallet,584,14,1,265.6,4,0,1,0
1826,Apparel,1620,42,COD,560,13,1,257.8,1,1,1,1
1827,Electronics,16186,22,Prepaid_UPI,39,3,0,251.7,7,1,1,0
1828,Electronics,30050,14.7,COD,1056,23,1,109.6,1,1,2,0
1829,Beauty,1119,20.3,Prepaid_UPI,226,6,2,269.8,6,0,2,0
1830,Electronics,1596,7.2,COD,13,0,0,133.6,3,1,,0
1831,Electronics,11330,21,Wallet,569,12,2,721.5,6,1,3,0
1832,Beauty,250,21.9,Prepaid_UPI,79,2,0,52.1,2,1,5,0
1833,Electronics,19914,47.3,COD,1075,28,9,291.3,5,1,2,1
1834,Apparel,1912,30.9,Prepaid_UPI,72,3,0,312.8,1,0,3,0
1835,Apparel,1728,57.4,Prepaid_Card,336,9,0,342.4,5,0,5,0
1836,Apparel,1820,0,COD,594,15,2,395,4,0,4,0
1837,Apparel,1853,3.7,COD,29,0,0,77.9,6,0,5,1
1838,Electronics,17491,16.7,Prepaid_UPI,1051,24,4,319.6,3,1,5,1
1839,Footwear,2524,44.4,Prepaid_UPI,684,17,2,242.5,5,0,1,0
1840,Footwear,2534,20.4,COD,24,1,0,221.1,4,0,,0
1841,Apparel,604,0,Prepaid_UPI,1114,25,3,424.4,5,0,1,0
1842,Home,4906,18.3,COD,125,1,0,498.9,5,1,5,0
1843,Apparel,1696,4,COD,699,15,0,97.8,6,0,4,1
1844,Beauty,1586,1.1,Prepaid_Card,1017,21,5,253.4,2,1,5,0
1845,Apparel,1743,52,COD,347,10,2,383.1,4,1,4,0
1846,Home,1215,16.7,COD,23,4,0,268.2,5,1,4,0
1847,Electronics,34550,24.6,Prepaid_Card,844,23,3,477.8,9,1,1,1
1848,Home,1903,20.6,COD,1560,33,1,155.7,9,1,3,0
1849,Electronics,39605,18.2,COD,208,3,0,455.4,2,1,,0
1850,Footwear,1480,9.4,Prepaid_UPI,179,2,0,203.5,3,1,3,1
1851,Apparel,1286,17.3,Prepaid_Card,76,0,0,132.1,1,1,,0
1852,Beauty,1295,27.1,Prepaid_UPI,603,11,4,269.5,9,0,1,1
1853,Electronics,12976,43.3,Prepaid_Card,356,7,1,228.9,5,0,,0
1854,Footwear,1947,36.2,Prepaid_Card,51,3,0,90.5,6,0,4,0
1855,Footwear,1242,3.7,COD,109,1,0,255.2,4,0,,0
1856,Beauty,1490,36.8,Prepaid_UPI,138,5,1,414.3,4,1,4,0
1857,Apparel,2043,29.1,COD,1,3,0,516.2,7,1,4,1
1858,Apparel,970,12.6,COD,298,7,1,381.6,2,1,4,0
1859,Apparel,1315,24.7,Prepaid_UPI,40,3,0,148.3,2,1,3,0
1860,Apparel,1951,30.6,Prepaid_UPI,405,6,0,309.4,4,0,5,0
1861,Home,3784,22.7,Prepaid_Card,156,2,0,81,5,1,4,0
1862,Beauty,2103,29.2,COD,101,3,0,353.9,6,0,,0
1863,Beauty,1199,9.1,COD,247,6,1,336.3,5,1,5,0
1864,Electronics,20483,51.9,Prepaid_Card,23,3,0,147.3,3,0,3,0
1865,Home,1511,0,Prepaid_UPI,94,0,0,200,4,0,,0
1866,Footwear,1000,30.7,Prepaid_Card,55,0,0,291.9,5,0,2,1
1867,Beauty,1587,27.5,COD,791,17,2,333.9,6,1,5,0
1868,Apparel,1889,31.6,COD,717,15,3,424,7,0,3,0
1869,Electronics,7131,11.4,Prepaid_Card,162,2,0,79.9,4,0,5,0
1870,Footwear,4140,39.5,Prepaid_UPI,26,0,0,75.2,3,1,1,0
1871,Apparel,1046,20.4,COD,490,10,1,69.4,3,1,3,0
1872,Electronics,19826,4.2,COD,229,8,1,297.1,7,1,,1
1873,Beauty,2252,5.6,COD,138,1,0,374.7,4,0,4,0
1874,Beauty,2256,23.9,COD,77,3,1,209.7,3,0,1,0
1875,Beauty,1383,0,Prepaid_Card,118,5,0,196.3,5,0,1,0
1876,Footwear,1607,49,COD,1060,23,6,130.5,8,1,,0
1877,Apparel,709,37.7,Prepaid_Card,368,9,2,391.8,2,1,5,0
1878,Electronics,13095,49.4,Prepaid_UPI,278,7,1,278.5,6,1,5,0
1879,Home,6311,47.8,Wallet,320,8,0,327.5,3,1,2,0
1880,Home,2799,16.7,Wallet,30,1,0,221.3,5,1,1,0
1881,Electronics,31622,9,COD,735,15,2,202.5,6,0,2,0
1882,Home,1803,0,COD,210,6,2,244.2,7,0,5,0
1883,Electronics,22158,15.9,COD,616,13,0,230.3,3,1,4,0
1884,Footwear,1908,48.5,Prepaid_UPI,181,4,0,494.6,6,0,4,0
1885,Electronics,23258,9.6,COD,245,6,0,121.3,5,0,1,0
1886,Electronics,26164,18.9,COD,247,7,1,395.8,5,0,5,1
1887,Apparel,2184,13.7,COD,10,4,1,170.9,7,1,4,0
1888,Apparel,2020,27.6,COD,154,2,0,197.1,3,1,4,0
1889,Footwear,3283,41.3,Prepaid_UPI,30,1,0,296.7,6,0,2,0
1890,Electronics,7934,0,Prepaid_Card,1363,27,1,369.1,5,0,3,0
1891,Apparel,2054,1.8,Prepaid_Card,223,8,0,224,7,0,1,0
1892,Footwear,4070,44.3,Wallet,544,12,3,114.3,5,0,3,1
1893,Home,7128,33,COD,471,10,3,595.4,4,0,4,0
1894,Apparel,1262,18.1,COD,271,6,1,85.7,6,1,1,0
1895,Apparel,707,47.6,COD,603,14,2,118.7,3,0,5,0
1896,Apparel,1758,1.5,Prepaid_Card,658,13,1,528.4,4,1,3,0
1897,Home,3292,36,Prepaid_Card,382,11,1,453.5,3,0,4,0
1898,Apparel,1020,21,COD,57,3,1,553.4,3,1,,1
1899,Apparel,1103,31.1,Wallet,197,6,2,170.4,1,0,4,1
1900,Apparel,1406,0,COD,129,2,0,141.4,3,1,4,0
1901,Home,2868,18.1,COD,1260,27,3,417.4,4,1,3,0
1902,Apparel,1642,33.1,Prepaid_Card,54,1,0,112.3,6,0,3,0
1903,Footwear,3091,21.1,Wallet,391,10,3,143.3,2,0,2,0
1904,Apparel,1316,40.8,Prepaid_UPI,643,15,2,88.7,3,0,2,0
1905,Home,716,40.3,Wallet,138,2,1,163.8,4,1,4,1
1906,Electronics,42221,7.6,COD,13,2,1,129.7,6,0,2,1
1907,Electronics,19232,34.4,Prepaid_Card,137,1,0,102.3,5,0,4,0
1908,Apparel,1209,7.1,Prepaid_UPI,207,3,1,257.6,5,0,4,0
1909,Footwear,2324,22.8,Prepaid_Card,89,2,0,191.1,6,1,3,1
1910,Footwear,1960,31.8,COD,219,3,0,320.7,6,0,,0
1911,Apparel,1614,9.5,Wallet,431,8,3,116.4,3,0,2,1
1912,Apparel,425,33.8,COD,615,17,0,160.8,8,1,1,1
1913,Beauty,2203,14.4,COD,19,3,0,78.4,1,1,1,0
1914,Home,1089,13.3,Prepaid_UPI,419,14,1,186.4,6,0,4,0
1915,Apparel,2199,32.6,Wallet,268,7,1,416.7,5,0,1,0
1916,Apparel,1531,9.5,Wallet,337,9,2,372.4,7,1,2,0
1917,Home,810,8.7,Prepaid_UPI,170,3,0,227.3,4,0,5,0
1918,Footwear,2750,37.6,COD,1262,27,1,702.8,3,1,2,1
1919,Home,2851,23.6,Wallet,28,2,0,81.7,2,0,,0
1920,Beauty,2390,0.2,Prepaid_Card,102,5,0,448.9,2,0,1,0
1921,Electronics,34290,34.8,Prepaid_Card,152,5,0,121.5,4,0,3,0
1922,Apparel,1313,15.9,COD,301,5,1,237.4,3,0,1,0
1923,Electronics,20024,1,Prepaid_UPI,1220,28,5,342.5,3,1,4,0
1924,Electronics,44819,0,Prepaid_Card,90,0,0,150.1,2,0,1,0
1925,Apparel,1601,35.6,Prepaid_UPI,235,5,0,169.3,7,0,2,0
1926,Apparel,1325,9.1,COD,504,14,3,449.5,3,0,4,1
1927,Electronics,18630,3.3,COD,33,0,0,254.2,5,1,,1
1928,Home,2799,31.6,Prepaid_Card,280,11,3,88.8,4,1,4,0
1929,Apparel,1670,34.1,COD,689,16,4,194.6,5,0,2,0
1930,Electronics,26949,10.2,Prepaid_UPI,635,13,2,156.4,4,1,5,1
1931,Home,6831,35.7,COD,213,5,1,73.4,6,0,,0
1932,Home,4562,52.8,Prepaid_Card,714,14,2,89.6,6,1,1,0
1933,Footwear,2829,42.2,COD,66,0,0,290.8,7,0,5,0
1934,Footwear,2409,39.9,COD,6,0,0,131.3,3,0,2,0
1935,Home,6172,26.7,Prepaid_Card,182,3,1,736.4,3,1,2,0
1936,Apparel,1147,15.3,COD,36,0,0,302.6,4,0,4,0
1937,Electronics,38515,21.2,COD,217,4,0,420.6,5,0,3,0
1938,Home,2818,28.6,COD,129,0,0,62.2,6,1,3,0
1939,Apparel,1647,3.1,COD,1259,25,4,302.5,3,1,4,0
1940,Apparel,2007,10.5,Prepaid_Card,65,0,0,262.6,5,0,3,0
1941,Apparel,1784,0.6,COD,191,8,3,331.4,4,1,1,0
1942,Electronics,16206,25.5,COD,428,10,3,36,4,0,,0
1943,Electronics,32138,23.2,Prepaid_UPI,162,5,0,622.5,4,0,3,0
1944,Apparel,773,12.2,Prepaid_Card,862,19,4,228.3,8,0,1,0
1945,Footwear,733,34.3,Prepaid_Card,903,21,5,227.5,6,1,5,1
1946,Beauty,2010,6.3,COD,223,7,1,252.5,7,0,4,0
1947,Apparel,1854,11.7,Wallet,59,2,0,144.5,5,1,,0
1948,Beauty,204,33.7,COD,940,24,7,566.7,8,0,,1
1949,Apparel,2106,35.9,COD,205,4,1,52,6,1,2,1
1950,Beauty,1198,10.1,Wallet,386,10,0,181.4,1,1,1,0
1951,Beauty,2277,25.5,Prepaid_Card,100,4,0,185.6,6,1,5,0
1952,Apparel,1819,10.3,Prepaid_Card,1115,23,2,144.8,5,1,,0
1953,Footwear,4103,19,Prepaid_UPI,312,7,1,211.8,6,1,4,0
1954,Beauty,2108,24.2,COD,2465,51,2,180.9,1,1,4,0
1955,Beauty,2439,30.4,Prepaid_UPI,46,1,0,127.7,1,0,1,0
1956,Beauty,1628,26.8,Prepaid_UPI,161,3,0,236,4,0,2,0
1957,Home,2050,26.1,COD,650,14,4,265.2,1,1,2,0
1958,Apparel,1101,5.8,COD,40,0,0,794.5,6,0,3,1
1959,Footwear,3508,27.8,COD,9,1,0,126.2,5,1,4,0
1960,Home,1509,30.3,Wallet,386,7,1,302.2,9,0,2,0
1961,Home,7460,32.3,COD,37,5,0,297.4,5,1,3,1
1962,Electronics,10191,11.2,COD,616,15,5,401.7,6,0,,0
1963,Home,7045,35.7,Prepaid_UPI,945,19,6,367.3,6,1,2,0
1964,Apparel,1271,2.2,Prepaid_UPI,280,8,0,64.7,5,1,1,0
1965,Footwear,3862,15.5,COD,48,3,0,205.3,5,0,5,0
1966,Apparel,2125,17.9,Prepaid_UPI,241,6,0,119.5,4,0,5,0
1967,Footwear,2189,3.1,Prepaid_Card,386,7,1,133.2,1,0,5,0
1968,Footwear,3286,17.6,Prepaid_UPI,1179,31,6,90.6,7,0,4,0
1969,Electronics,11130,25.3,COD,56,3,1,204,7,1,4,0
1970,Electronics,36274,0,COD,1,0,0,309.7,6,1,,0
1971,Apparel,1876,16.1,Prepaid_Card,70,2,1,523,5,0,4,1
1972,Beauty,844,0,COD,198,4,1,250.3,4,0,5,0
1973,Footwear,597,52.6,Prepaid_Card,19,0,0,135.2,2,1,,1
1974,Electronics,20087,25.2,COD,124,0,0,268.6,2,0,5,0
1975,Apparel,706,23.9,Prepaid_UPI,144,3,0,326,3,0,1,1
1976,Apparel,1873,25.5,Prepaid_UPI,48,0,0,479.5,5,0,4,0
1977,Electronics,12636,31.1,Prepaid_UPI,192,4,1,120.9,5,1,1,0
1978,Beauty,2368,36.7,Wallet,125,4,1,89.1,3,0,3,0
1979,Footwear,4387,0,Wallet,79,1,0,280.4,2,0,1,0
1980,Apparel,2036,41.7,Prepaid_Card,205,4,1,234.5,3,0,4,1
1981,Footwear,2898,40.7,COD,464,12,0,193.8,4,1,,1
1982,Electronics,12913,21,Prepaid_UPI,384,7,1,225.9,1,1,4,0
1983,Footwear,3729,20.2,Wallet,347,6,1,123.1,5,1,4,0
1984,Apparel,1663,0,Wallet,1040,21,2,58.5,8,1,1,0
1985,Home,7824,3.3,Prepaid_UPI,31,0,0,361.3,3,0,5,0
1986,Beauty,1037,29.8,COD,180,4,1,348.9,9,0,3,0
1987,Apparel,506,40,Wallet,49,2,0,95.8,3,1,1,0
1988,Home,7988,32.9,Wallet,831,17,2,218.8,4,1,5,0
1989,Beauty,2120,20.9,Prepaid_UPI,621,15,4,338.3,6,1,5,1
1990,Apparel,799,50.9,Prepaid_UPI,776,17,1,314,4,1,4,1
